sat_name,physical_channel,proxy_nickname,proxy_receive_time,server_receive_time,raw_data
DSLWP-B,13,SQ5KTM,2018-07-14 17:21:00.000,2018-10-07 23:18:27.176,BJ1SNJ8080PDK
DSLWP-B,13,SQ5KTM,2018-07-14 23:20:00.000,2018-10-07 23:19:02.125,BJ1SNJ86B0PDJ
DSLWP-B,13,SQ5KTM,2018-07-14 23:30:00.000,2018-10-07 23:19:11.678,BJ1SNJ8670PDT
DSLWP-B,13,SQ5KTM,2018-07-14 23:10:00.000,2018-10-07 23:18:53.332,BJ1SNJ86B0PDA
DSLWP-B,13,SQ5KTM,2018-07-14 23:51:00.000,2018-10-07 23:19:32.387,BJ1SNJ86D0PDK
DSLWP-B,13,SQ5KTM,2018-07-15 00:01:00.000,2018-10-07 23:19:44.628,BJ1SNJ8630PDT
DSLWP-B,13,SQ5KTM,2018-07-15 00:11:00.000,2018-10-07 23:19:53.047,BJ1SNJ86B0PD9
DSLWP-B,13,SQ5KTM,2018-07-15 00:21:00.000,2018-10-07 23:20:07.315,BJ1SNJ86A0PDK
DSLWP-B,13,SQ5KTM,2018-07-15 00:31:00.000,2018-10-07 23:20:16.598,BJ1SNJ86D0PD0
DSLWP-B,13,SQ5KTM,2018-07-15 00:41:00.000,2018-10-07 23:20:26.681,BJ1SNJ86A0PD9
DSLWP-B,13,SQ5KTM,2018-07-15 00:51:00.000,2018-10-07 23:20:36.631,BJ1SNJ8670PDJ
DSLWP-B,13,SQ5KTM,2018-07-14 23:40:00.000,2018-10-07 23:19:21.396,BJ1SNJ86E0PDA
DSLWP-B,13,SQ5KTM,2018-07-15 16:40:00.000,2018-10-07 23:21:15.606,BJ1SNJ86B0PD9
DSLWP-B,13,SQ5KTM,2018-07-15 17:21:00.000,2018-10-07 23:22:10.573,BJ1SNJ8690PDJ
DSLWP-B,13,SQ5KTM,2018-07-16 01:31:00.000,2018-10-07 23:22:38.727,BJ1SNI86A2PD0
DSLWP-B,13,SQ5KTM,2018-07-16 01:41:00.000,2018-10-07 23:22:47.049,BJ1SNI86C2PDA
DSLWP-B,13,SQ5KTM,2018-07-16 01:51:00.000,2018-10-07 23:22:58.006,BJ1SNI86D2PDJ
DSLWP-B,13,SQ5KTM,2018-07-15 16:50:00.000,2018-10-07 23:21:30.053,BJ1SNJ8690PDJ
DSLWP-B,13,SQ5KTM,2018-07-15 08:00:00.000,2018-10-07 23:21:41.578,BJ1SNJ8630PDT
DSLWP-B,13,SQ5KTM,2018-07-15 17:10:00.000,2018-10-07 23:21:54.826,BJ1SNJ8670PDA
DSLWP-B,13,PY4ZBZ,2018-10-08 17:21:00.000,2018-10-08 18:59:23.807,BJ1SNJ86F0PAK
DSLWP-B,13,PY4ZBZ,2018-10-08 17:31:00.000,2018-10-08 18:59:39.020,BJ1SNJ8680QA0
DSLWP-B,13,YL3CT,2018-10-09 14:05:01.000,2018-10-09 15:57:03.297,BJ1SNJ86A0PA4
DSLWP-B,13,YL3CT,2018-10-09 14:15:01.000,2018-10-09 15:57:39.137,BJ1SNJ86A0PAE
DSLWP-B,13,YL3CT,2018-10-09 14:25:01.000,2018-10-09 15:58:02.649,BJ1SNJ86G0PAO
DSLWP-B,13,YL3CT,2018-10-09 14:35:01.000,2018-10-09 15:58:27.170,BJ1SNJ86B0PA4
DSLWP-B,13,YL3CT,2018-10-09 14:55:01.000,2018-10-09 15:58:56.539,BJ1SNJ8690PAO
DSLWP-B,13,YL3CT,2018-10-09 15:05:01.000,2018-10-09 15:59:30.969,BJ1SNJ86A0PA4
DSLWP-B,13,YL3CT,2018-10-09 15:15:01.000,2018-10-09 16:00:07.129,BJ1SNJ8680PAE
DSLWP-B,13,YL3CT,2018-10-10 22:20:01.000,2018-10-11 01:18:26.156,BJ1SNJ86B0PAJ
DSLWP-B,13,YL3CT,2018-10-10 22:30:01.000,2018-10-11 01:18:50.014,BJ1SNJ86D0PAT
DSLWP-B,13,PA0DLO,2018-10-13 23:23:00.000,2018-10-14 02:31:13.904,BJ1SNJ8690OAM
DSLWP-B,13,PA0DLO,2018-10-13 23:33:00.000,2018-10-14 02:31:48.372,BJ1SNJ86A0PA2
DSLWP-B,13,YL3CT,2018-10-10 22:41:01.000,2018-10-11 01:19:45.343,BJ1SNJ8680PA9
DSLWP-B,13,YL3CT,2018-10-10 22:50:01.000,2018-10-11 01:20:29.931,BJ1SNJ86A0PAJ
DSLWP-B,13,YL3CT,2018-10-10 23:01:01.000,2018-10-11 01:21:11.866,BJ1SNJ86A0PA0
DSLWP-B,13,YL3CT,2018-10-10 23:21:01.000,2018-10-11 01:21:37.743,BJ1SNJ86I0PAK
DSLWP-B,13,YL3CT,2018-10-10 23:26:01.000,2018-10-11 01:22:36.526,1J2JBN PP5WFU
DSLWP-B,13,YL3CT,2018-10-10 23:31:01.000,2018-10-11 01:23:03.850,BJ1SNJ86C0PA0
DSLWP-B,13,YL3CT,2018-10-10 23:41:01.000,2018-10-11 01:23:32.490,BJ1SNJ8680PA9
DSLWP-B,13,PA0DLO,2018-10-13 23:43:00.000,2018-10-14 02:32:11.114,BJ1SNJ86E0PAC
DSLWP-B,13,PA0DLO,2018-10-13 23:53:00.000,2018-10-14 02:32:41.360,BJ1SNJ8690PAM
DSLWP-B,13,PA0DLO,2018-10-14 00:03:00.000,2018-10-14 02:33:10.327,BJ1SNJ86B0PA2
DSLWP-B,13,PA0DLO,2018-10-14 00:13:00.000,2018-10-14 02:33:31.768,BJ1SNJ86D0PAC
DSLWP-B,13,PA0DLO,2018-10-14 00:23:00.000,2018-10-14 02:34:03.884,BJ1SNJ8690PAM
DSLWP-B,13,PA0DLO,2018-10-14 00:33:00.000,2018-10-14 02:34:26.976,BJ1SNJ8680PA2
DSLWP-B,13,PA0DLO,2018-10-14 00:43:00.000,2018-10-14 02:34:53.203,BJ1SNJ8690PAC
DSLWP-B,13,PA0DLO,2018-10-14 00:53:00.000,2018-10-14 02:35:18.617,BJ1SNJ8690PAM
DSLWP-B,13,YL3CT,2018-10-13 23:33:02.000,2018-10-14 03:36:41.104,BJ1SNJ86A0PA2
DSLWP-B,13,YL3CT,2018-10-13 23:43:02.000,2018-10-14 03:37:24.583,BJ1SNJ86E0PAC
DSLWP-B,13,YL3CT,2018-10-13 23:53:02.000,2018-10-14 03:37:53.741,BJ1SNJ8690PAM
DSLWP-B,13,YL3CT,2018-10-14 00:03:02.000,2018-10-14 03:38:37.611,BJ1SNJ86B0PA2
DSLWP-B,13,YL3CT,2018-10-14 00:13:02.000,2018-10-14 03:39:05.101,BJ1SNJ86D0PAC
DSLWP-B,13,YL3CT,2018-10-14 00:33:02.000,2018-10-14 03:39:38.967,BJ1SNJ8680PA2
DSLWP-B,13,YL3CT,2018-10-14 00:43:02.000,2018-10-14 03:40:11.720,BJ1SNJ8690PAC
DSLWP-B,13,YL3CT,2018-10-14 00:53:02.000,2018-10-14 03:40:40.965,BJ1SNJ8690PAM
DSLWP-B,13,VK5EI,2018-10-14 15:20:00.000,2018-10-14 15:27:38.925,BJ1SNJ86F0OAL
DSLWP-B,13,VK5EI,2018-10-14 15:30:00.000,2018-10-14 15:34:56.468,BJ1SNJ86D0PA0
DSLWP-B,13,YL3CT,2018-10-14 20:26:02.000,2018-10-14 22:22:49.280,BJ1SNJ86H0PAQ
DSLWP-B,13,VK5EI,2018-10-14 15:41:00.000,2018-10-14 15:45:20.799,BJ1SNJ86E0PA9
DSLWP-B,13,VK5EI,2018-10-14 15:51:00.000,2018-10-14 16:03:09.638,BJ1SNJ86D0PA0
DSLWP-B,13,VK5EI,2018-10-14 16:31:00.000,2018-10-14 16:34:57.032,BJ1SNJ8670PA0
DSLWP-B,13,VK5EI,2018-10-14 16:41:00.000,2018-10-14 17:06:12.903,BJ1SNJ86A0PAA
DSLWP-B,13,YL3CT,2018-10-14 20:36:02.000,2018-10-14 22:23:12.395,BJ1SNJ86C0PA5
DSLWP-B,13,YL3CT,2018-10-14 20:46:02.000,2018-10-14 22:23:37.002,BJ1SNJ8660PAF
DSLWP-B,13,VK5EI,2018-10-14 15:51:00.000,2018-10-14 15:53:33.532,BJ1SNJ8660PAJ
DSLWP-B,13,VK5EI,2018-10-14 16:11:00.000,2018-10-14 16:15:10.847,BJ1SNJ8680PA9
DSLWP-B,13,PY4ZBZ,2018-10-14 22:07:00.000,2018-10-14 22:24:55.108,BJ1SNJ86D0QA6
DSLWP-B,13,YL3CT,2018-10-14 20:57:02.000,2018-10-14 22:24:06.313,BJ1SNJ86C0PAQ
DSLWP-B,13,YL3CT,2018-10-14 21:07:02.000,2018-10-14 22:24:38.444,BJ1SNJ86E0PA5
DSLWP-B,13,YL3CT,2018-10-14 21:17:02.000,2018-10-14 22:25:03.014,BJ1SNJ86G0PAG
DSLWP-B,13,YL3CT,2018-10-14 21:27:02.000,2018-10-14 22:25:28.934,BJ1SNJ86B0QAP
DSLWP-B,13,YL3CT,2018-10-14 21:37:02.000,2018-10-14 22:25:51.664,BJ1SNJ8690QA5
DSLWP-B,13,YL3CT,2018-10-14 21:47:02.000,2018-10-14 22:26:16.214,BJ1SNJ86F0QAF
DSLWP-B,13,YL3CT,2018-10-14 21:57:02.000,2018-10-14 22:26:39.543,BJ1SNJ86E0QAQ
DSLWP-B,13,YL3CT,2018-10-14 22:07:02.000,2018-10-14 22:27:11.614,BJ1SNJ86D0QA6
DSLWP-B,13,VK5EI,2018-10-15 18:21:00.000,2018-10-15 18:23:52.264,BJ1SNJ8670PDK
DSLWP-B,13,VK5QI,2018-10-15 18:21:00.000,2018-10-15 18:37:45.833,BJ1SNI8670PDK
DSLWP-B,13,VK5EI,2018-10-15 17:51:00.000,2018-10-15 17:54:46.308,BJ1SNJ8690ODK
DSLWP-B,13,VK5EI,2018-10-15 18:01:00.000,2018-10-15 18:05:00.868,BJ1SNJ86A0PD0
DSLWP-B,13,VK5EI,2018-10-15 18:11:00.000,2018-10-15 18:12:48.684,BJ1SNJ8660PD9
DSLWP-B,13,VK5EI,2018-10-15 18:31:00.000,2018-10-15 18:34:18.138,BJ1SNJ8670PDT
DSLWP-B,13,VK5QI,2018-10-15 18:31:00.000,2018-10-15 18:37:31.443,BJ1SNI8670PDT
DSLWP-B,13,VK5QI,2018-10-15 18:41:00.000,2018-10-15 18:42:17.637,BJ1SNI86C0PD9
DSLWP-B,13,VK5EI,2018-10-15 18:41:00.000,2018-10-15 18:44:02.500,BJ1SNJ86C0PD9
DSLWP-B,13,LU1HKO,2018-10-17 00:41:00.000,2018-10-17 01:16:50.883,BJ1SNJ8690PA9
DSLWP-B,13,LU1HKO,2018-10-17 00:51:00.000,2018-10-17 01:17:19.848,BJ1SNJ86I0PAK
DSLWP-B,13,LU1HKO,2018-10-17 01:01:00.000,2018-10-17 01:17:39.251,BJ1SNJ8680PAT
DSLWP-B,13,LU1HKO,2018-10-17 01:11:00.000,2018-10-17 01:17:53.288,BJ1SNJ86F0PAA
DSLWP-B,13,LU1HKO,2018-10-17 00:22:00.000,2018-10-17 00:28:24.634,BJ1SNJ86C0PAJ
DSLWP-B,13,LU1HKO,2018-10-17 01:31:00.000,2018-10-17 01:33:06.347,BJ1SNJ8660PA0
DSLWP-B,13,PY4ZBZ,2018-10-17 01:31:00.000,2018-10-17 02:35:30.080,BJ1SNJ860PA0
DSLWP-B,13,lu1hko,2018-10-17 00:22:00.000,2018-10-17 00:22:20.256,BJ1SNJ86C0PAJ
DSLWP-B,13,LU1HKO,2018-10-17 00:30:00.000,2018-10-17 00:33:40.993,BJ1SNJ8690PAT
DSLWP-B,13,PY4ZBZ,2018-10-17 01:11:00.000,2018-10-17 03:03:13.080,BJ1SNJ86F0PAA
DSLWP-B,13,PY4ZBZ,2018-10-17 01:41:00.000,2018-10-17 02:35:57.726,BJ1SNJ86B0PA9
DSLWP-B,13,PY4ZBZ,2018-10-19 01:11:00.000,2018-10-19 03:02:12.076,BJ1SNJ86C0PAA
DSLWP-B,13,PY4ZBZ,2018-10-19 01:21:00.000,2018-10-19 03:02:28.691,BJ1SNJ86F0PAJ
DSLWP-B,13,PY4ZBZ,2018-10-19 01:31:00.000,2018-10-19 03:02:43.571,BJ1SNJ86B0PA0
DSLWP-B,13,PY4ZBZ,2018-10-19 01:41:00.000,2018-10-19 03:02:59.452,BJ1SNJ86D0PA9
DSLWP-B,13,PY4ZBZ,2018-10-19 01:51:00.000,2018-10-19 03:03:14.795,BJ1SNJ86A0QAK
DSLWP-B,13,PY4ZBZ,2018-10-19 02:01:00.000,2018-10-19 03:03:32.116,BJ1SNJ86F0PA0
DSLWP-B,13,PY4ZBZ,2018-10-19 01:00:00.000,2018-10-19 03:01:54.566,BJ1SNJ86B0PA0
DSLWP-B,13,K4KDR-websdr,2018-10-21 01:51:00.000,2018-10-21 03:15:16.907,BJ1SNJ8680PAJ
DSLWP-B,13,K4KDR-websdr,2018-10-21 02:11:00.000,2018-10-21 03:15:41.168,BJ1SNJ86A0PAA
DSLWP-B,13,K4KDR-websdr,2018-10-21 02:31:00.000,2018-10-21 03:16:01.324,BJ1SNJ86C0PA0
DSLWP-B,13,K4KDR_websdr,2018-10-21 01:51:00.000,2018-10-21 03:55:20.480,BJ1SNJ8680PAJ
DSLWP-B,13,K4KDR_websdr,2018-10-21 02:11:00.000,2018-10-21 03:55:45.894,BJ1SNJ86A0PAA
DSLWP-B,13,K4KDR_websdr,2018-10-21 02:31:00.000,2018-10-21 03:56:13.915,BJ1SNJ86C0PA0
DSLWP-B,13,PY4ZBZ,2018-10-19 02:11:00.000,2018-10-19 03:03:51.660,BJ1SNJ86D0PAA
DSLWP-B,13,PY4ZBZ,2018-10-19 02:21:00.000,2018-10-19 03:04:13.899,BJ1SNJ86C0QAJ
DSLWP-B,13,DK3WN,2018-10-23 09:21:00.000,2018-10-24 02:37:00.787,BJ1SNV8690PAJ
DSLWP-B,13,W2RTV,2018-10-06 22:46:00.000,2018-10-24 02:40:32.706,BJ1SNI8670PDE
DSLWP-B,13,W2RTV,2018-10-06 22:56:00.000,2018-10-24 02:41:18.344,BJ1SNI86C0PDP
DSLWP-B,13,W2RTV,2018-10-06 23:06:00.000,2018-10-24 02:42:15.391,BJ1SNI8690PD4
DSLWP-B,13,W2RTV,2018-10-06 23:16:00.000,2018-10-24 02:42:45.415,BJ1SNI86A0PDF
DSLWP-B,13,W2RTV,2018-10-06 23:26:00.000,2018-10-24 02:43:14.103,BJ1SNI8690PDO
DSLWP-B,13,W2RTV,2018-10-06 23:36:00.000,2018-10-24 02:44:14.087,BJ1SNI8690PD5
DSLWP-B,13,DK3WN,2018-10-24 02:22:00.000,2018-10-24 02:37:22.009,BJ1SNV8680OAK
DSLWP-B,13,DK3WN,2018-10-24 02:32:00.000,2018-10-24 02:37:37.242,BJ1SNV8690PAT
DSLWP-B,13,DK3WN,2018-10-24 02:42:00.000,2018-10-24 02:44:20.859,BJ1SNV86F0PAA
DSLWP-B,13,sp5uln,2018-10-25 03:11:00.000,2018-10-27 01:39:04.991,BJ1SNV8660PAA
DSLWP-B,13,W2RTV,2018-10-06 23:46:00.000,2018-10-24 02:44:44.406,BJ1SNI86C0PDF
DSLWP-B,13,DK3WN,2018-10-25 03:01:00.000,2018-10-25 04:20:34.266,BJ1SNV86A0PA0
DSLWP-B,13,DK3WN,2018-10-25 03:11:00.000,2018-10-25 04:20:57.958,BJ1SNV8660PAA
DSLWP-B,13,DK3WN,2018-10-25 03:21:00.000,2018-10-25 04:21:09.901,BJ1SNV8690PAK
DSLWP-B,13,DK3WN,2018-10-25 03:31:00.000,2018-10-25 04:21:23.053,BJ1SNV86G0PA0
DSLWP-B,13,DK3WN,2018-10-25 03:41:00.000,2018-10-25 04:21:38.908,BJ1SNV86D0PWA
DSLWP-B,13,DK3WN,2018-10-25 03:51:00.000,2018-10-25 04:21:52.236,BJ1SNV86D0PAK
DSLWP-B,13,DK3WN,2018-10-24 02:52:00.000,2018-10-24 02:53:54.087,BJ1SNV86C0PAK
DSLWP-B,13,sp5uln,2018-10-25 03:21:00.000,2018-10-27 01:39:39.472,BJ1SNV8690PAK
DSLWP-B,13,sp5uln,2018-10-25 03:31:00.000,2018-10-27 01:39:56.467,BJ1SNV86G0PA0
DSLWP-B,13,sp5uln,2018-10-25 03:41:00.000,2018-10-27 01:40:11.612,BJ1SNV86D0PWA
DSLWP-B,13,sp5uln,2018-10-25 03:51:00.000,2018-10-27 01:40:26.547,BJ1SNV86D0PAK
DSLWP-B,13,sp5uln,2018-10-26 03:31:00.000,2018-10-27 01:41:37.932,BJ1SNV8690OA0
DSLWP-B,13,sp5uln,2018-10-26 03:41:00.000,2018-10-27 01:41:52.562,BJ1SNV86E0PAA
DSLWP-B,13,sp5uln,2018-10-26 03:10:00.000,2018-10-27 01:41:05.092,BJ1SNV86B0OAA
DSLWP-B,13,sp5uln,2018-10-26 03:20:00.000,2018-10-27 01:41:20.122,BJ1SNV86B0PAJ
DSLWP-B,13,sp5uln,2018-10-26 03:00:00.000,2018-10-27 01:40:50.227,BJ1SNV86C0OAT
DSLWP-B,13,sp5uln,2018-10-26 03:51:00.000,2018-10-27 01:42:07.102,BJ1SNV86B0PAK
DSLWP-B,13,sp5uln,2018-10-26 04:01:00.000,2018-10-27 01:42:29.482,BJ1SNV86J0PA0
DSLWP-B,13,sp5uln,2018-10-26 04:11:00.000,2018-10-27 01:42:43.332,BJ1SNV8680PAA
DSLWP-B,13,sp5uln,2018-10-26 04:21:00.000,2018-10-27 01:42:59.238,BJ1SNV86K0PAJ
DSLWP-B,13,sp5uln,2018-10-26 04:31:00.000,2018-10-27 01:43:15.092,BJ1SNV8690PA0
DSLWP-B,13,LU1HKO,2018-10-27 13:43:00.000,2018-10-27 13:43:51.294,BJ1SNV86E0PA0
DSLWP-B,13,LU1HKO,2018-10-27 13:52:00.000,2018-10-27 13:52:18.087,BJ1SNV86A0PAK
DSLWP-B,13,LU1HKO,2018-10-27 14:02:00.000,2018-10-27 14:02:27.293,BJ1SNV86G0PA0
DSLWP-B,13,LU1HKO,2018-10-27 14:12:00.000,2018-10-27 14:12:14.173,BJ1SNV86F0PAA
DSLWP-B,13,LU1HKO,2018-10-27 14:51:00.000,2018-10-27 19:15:30.017,BJ1SNV8680PAK
DSLWP-B,13,LU1HKO,2018-10-27 14:42:00.000,2018-10-27 14:42:19.964,BJ1SNV86B0PA9
DSLWP-B,13,W2RTV,2018-10-27 13:41:00.000,2018-10-28 01:35:09.329,BJ1SNV86B0PA9
DSLWP-B,13,W2RTV,2018-10-27 13:51:00.000,2018-10-28 01:35:52.301,BJ1SNV86A0PAK
DSLWP-B,13,W2RTV,2018-10-27 14:21:00.000,2018-10-28 01:36:39.462,BJ1SNV86F0PAK
DSLWP-B,13,W2RTV,2018-10-27 14:31:00.000,2018-10-28 01:37:12.868,BJ1SNV8680PAT
DSLWP-B,13,W2RTV,2018-10-27 14:51:00.000,2018-10-28 01:37:48.956,BJ1SNV8680PAK
DSLWP-B,13,N6RFM,2018-10-27 13:30:00.000,2018-10-29 05:04:51.661,BJ1SNV86E0PA0
DSLWP-B,13,N6RFM,2018-10-27 13:10:00.000,2018-10-29 05:04:25.767,BJ1SNV8670OA9
DSLWP-B,13,N6RFM,2018-10-27 13:51:00.000,2018-10-29 05:05:38.441,BJ1SNV86A0PAK
DSLWP-B,13,N6RFM,2018-10-27 14:01:00.000,2018-10-29 05:05:59.982,BJ1SNV86G0PA0
DSLWP-B,13,N6RFM,2018-10-27 14:11:00.000,2018-10-29 05:06:15.701, BJ1SNV86F0PA
DSLWP-B,13,N6RFM,2018-10-27 14:21:00.000,2018-10-29 05:06:31.773, BJ1SNV86F0PA
DSLWP-B,13,N6RFM,2018-10-27 14:31:00.000,2018-10-29 05:06:47.567,BJ1SNV8680PAT
DSLWP-B,13,N6RFM,2018-10-27 14:41:00.000,2018-10-29 05:07:07.502,BJ1SNV86B0PA9
DSLWP-B,13,N6RFM,2018-10-27 14:51:00.000,2018-10-29 05:07:25.877,BJ1SNV8680PAK
DSLWP-B,13,N6RFM,2018-10-10 22:10:00.000,2018-10-29 05:08:24.773,BJ1SNJ86E0PA9
DSLWP-B,13,N6RFM,2018-10-27 13:40:00.000,2018-10-29 05:05:16.022,BJ1SNV86B0PA9
DSLWP-B,13,N6RFM,2018-10-10 22:41:00.000,2018-10-29 05:09:18.515,BJ1SNJ8680PA9
DSLWP-B,13,N6RFM,2018-10-10 22:51:00.000,2018-10-29 05:09:38.412,BJ1SNJ86A0PAJ
DSLWP-B,13,N6RFM,2018-10-10 23:01:00.000,2018-10-29 05:09:57.069,BJ1SNJ86A0PA0
DSLWP-B,13,N6RFM,2018-10-10 23:11:00.000,2018-10-29 05:10:10.843,BJ1SNJ86C0QA9
DSLWP-B,13,N6RFM,2018-10-10 23:21:00.000,2018-10-29 05:10:25.051,BJ1SNJ86I0PAK
DSLWP-B,13,N6RFM,2018-10-10 23:31:00.000,2018-10-29 05:10:39.700,BJ1SNJ86C0PA0
DSLWP-B,13,N6RFM,2018-10-10 23:41:00.000,2018-10-29 05:10:58.715,BJ1SNJ8680PA9
DSLWP-B,13,N6RFM,2018-10-10 22:20:00.000,2018-10-29 05:08:43.198,BJ1SNJ86B0PAJ
DSLWP-B,13,N6RFM,2018-10-10 22:30:00.000,2018-10-29 05:09:01.867,BJ1SNJ86D0PAT
DSLWP-B,13,N6RFM,2018-10-10 23:51:00.000,2018-10-29 05:11:14.806,BJ1SNJ8680PAJ
